Academic Year,Department Name,Main Course No,Main course Name,Detail Course No,Detail Course Name,Total Students
2017/2018-Semester 1,Information Technology,ITSE1202,Introduction To Operating Systems,ITNT1204,Introduction To Networking,9
2017/2018-Semester 1,Information Technology,ITMM2200,Fundamentals Of Multimedia,ITAD1100,Advanced IT Skills,2
2017/2018-Semester 1,Information Technology,ITSE1203,Introduction To Web Technology,ITSE1202,Introduction To Operating Systems,3
2017/2018-Semester 1,Information Technology,ITIS104,Fundamentals of Multimedia,ITNT103,Network Fundamentals II,17
2017/2018-Semester 1,Information Technology,ITSE102,Introduction to Operating Systems,ITNT103,Network Fundamentals II,19
2017/2018-Semester 1,Information Technology,ITIS103,Web Technologies,ITSE102,Introduction to Operating Systems,21
2017/2018-Semester 1,Information Technology,ITPJ2202,Course Project,MATH2200,Discrete Structure,6
2017/2018-Semester 1,Information Technology,ITSE202,Introduction to Software Engineering,ITDB202,Structured Query Language,14
2017/2018-Semester 1,Information Technology,ITNT2201,Principles Of Data Telecommunications,ITSE2102,Introduction To Software Engineering,20
2017/2018-Semester 1,Information Technology,ITDB3208,SQL Concept And Syntax,MATH2200,Discrete Structure,16
2017/2018-Semester 1,Information Technology,ITDB4102,Oracle Fundamentals,ITSE3203,Advanced Operating System,1
2017/2018-Semester 1,Information Technology,ITSE3203,Advanced Operating System,ITDB3111,Project Management,2
2017/2018-Semester 1,Information Technology,ITSE3203,Advanced Operating System,ITSE4201,Machine And Assembly Language,1
2017/2018-Semester 1,Information Technology,ITDB1204,Applied Database,ITNT2201,Principles Of Data Telecommunications,2
2017/2018-Semester 1,Information Technology,ITNT2201,Principles Of Data Telecommunications,ITSE1203,Introduction To Web Technology,1
2017/2018-Semester 1,Information Technology,ITDB2101,System Analysis And Design,ITDB1204,Applied Database,1
2017/2018-Semester 1,Information Technology,ITSE1101,Introduction To Programming,ITDB1204,Applied Database,3
2017/2018-Semester 1,Information Technology,ITDB201,Web Application Development I,ITNT103,Network Fundamentals II,2
2017/2018-Semester 1,Information Technology,ITNT103,Network Fundamentals II,ITSY202,Network OS Administration & Security,1
2017/2018-Semester 1,Information Technology,ITIS3101,Fundamentals Of Computer Security,MATH3103,Math I I,1
2017/2018-Semester 1,Information Technology,ITSE101,Programming I,ITIS104,Fundamentals of Multimedia,10
2017/2018-Semester 1,Information Technology,ITDB202,Structured Query Language,ITSE102,Introduction to Operating Systems,2
2017/2018-Semester 1,Information Technology,ITDB3111,Project Management,ITSE3102,Introduction To Artificial Intelligence,2
2017/2018-Semester 1,Information Technology,ITPJ2202,Course Project,ITSE2100,Object Oriented Programming(Java),2
2017/2018-Semester 1,Information Technology,ITDB2101,System Analysis And Design,ITNT1204,Introduction To Networking,1
2017/2018-Semester 1,Information Technology,ITNT2201,Principles Of Data Telecommunications,MATH2200,Discrete Structure,1
2017/2018-Semester 1,Information Technology,MATH2200,Discrete Structure,ITSE3203,Advanced Operating System,3
2017/2018-Semester 1,Information Technology,ITNT201,Routing & Switching Essentials,ITSE102,Introduction to Operating Systems,1
2017/2018-Semester 1,Information Technology,ITSE102,Introduction to Operating Systems,ITSE202,Introduction to Software Engineering,1
2017/2018-Semester 1,Information Technology,ITSE102,Introduction to Operating Systems,ITSE201,Programming II,2
2017/2018-Semester 1,Information Technology,ITSE1203,Introduction To Web Technology,ITNT1204,Introduction To Networking,2
2017/2018-Semester 1,Information Technology,ITSE3204,Course Project,ITSE3101,Data Structure And Algorithms,1
2017/2018-Semester 1,Information Technology,ITIS103,Web Technologies,ITSE201,Programming II,1
2017/2018-Semester 1,Information Technology,ITSE1202,Introduction To Operating Systems,ITDB2101,System Analysis And Design,4
2017/2018-Semester 1,Information Technology,ITDB201,Web Application Development I,ITSY202,Network OS Administration & Security,9
2017/2018-Semester 1,Information Technology,ITDB202,Structured Query Language,ITDB201,Web Application Development I,23
2017/2018-Semester 1,Information Technology,ITDB202,Structured Query Language,ITNT201,Routing & Switching Essentials,9
2017/2018-Semester 1,Information Technology,ITAD1100,Advanced IT Skills,MATH1103,Applied Math,4
2017/2018-Semester 1,Information Technology,ITAD1100,Advanced IT Skills,FPIT0001,IT For Foundation,7
2017/2018-Semester 1,Information Technology,FPIT0001,IT For Foundation,MATH1200,Calculus I,8
2017/2018-Semester 1,Information Technology,MATH1102,Pure Math,ITIS101,Fundamentals of Information Technology,3
2017/2018-Semester 1,Information Technology,MATH1102,Pure Math,FPMT0001,Basic Maths,11
2017/2018-Semester 1,Information Technology,ITNT102,Network Fundamentals I,ITDB101,Introduction to Database,19
2017/2018-Semester 1,Information Technology,ITNT102,Network Fundamentals I,ITIS101,Fundamentals of Information Technology,1
2017/2018-Semester 1,Information Technology,ITSE1203,Introduction To Web Technology,BAEC2204,Principles Of Macroeconomics,28
2017/2018-Semester 1,Information Technology,ITNT3111,Client Server Computing,ITIS3101,Fundamentals Of Computer Security,10
2017/2018-Semester 1,Information Technology,ITNT101,Computer Hardware,FPIT0001,IT For Foundation,3
2017/2018-Semester 1,Information Technology,ITNT101,Computer Hardware,MATH1102,Pure Math,3
2017/2018-Semester 1,Information Technology,ITDB101,Introduction to Database,MATH1102,Pure Math,3
2017/2018-Semester 1,Information Technology,MATH1102,Pure Math,ITIS103,Web Technologies,1
2017/2018-Semester 1,Information Technology,MATH3120N,Engineering Mathematics,MATH2100N,Calculus I I,4
2017/2018-Semester 1,Information Technology,MATH3103,Math I I,ITPJ2202,Course Project,20
2017/2018-Semester 1,Information Technology,ITMM2200,Fundamentals Of Multimedia,ITPJ2202,Course Project,16
2017/2018-Semester 1,Information Technology,ITIS104,Fundamentals of Multimedia,ITDB101,Introduction to Database,3
2017/2018-Semester 1,Information Technology,ITIS3102,Introduction To Cryptography And Security Risk Management,MATH3103,Math I I,1
2017/2018-Semester 1,Information Technology,ITDB4102,Oracle Fundamentals,ITSE4201,Machine And Assembly Language,12
2017/2018-Semester 1,Information Technology,ITDB3111,Project Management,ITSE4202,Graphical User Interfaces,1
2017/2018-Semester 1,Information Technology,ITDB1204,Applied Database,MATH1102,Pure Math,1
2017/2018-Semester 1,Information Technology,ITSE2100,Object Oriented Programming(Java),MATH1200,Calculus I,4
2017/2018-Semester 1,Information Technology,ITSE101,Programming I,ITIS103,Web Technologies,10
2017/2018-Semester 1,Information Technology,ITSE101,Programming I,MATH1200,Calculus I,18
2017/2018-Semester 1,Information Technology,ITNT3112,Networking Security And Auditing,MATH2200,Discrete Structure,14
2017/2018-Semester 1,Information Technology,ITDB201,Web Application Development I,ITSE202,Introduction to Software Engineering,15
2017/2018-Semester 1,Information Technology,ITSE201,Programming II,ITSE202,Introduction to Software Engineering,15
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITNT102,Network Fundamentals I,18
2017/2018-Semester 1,Information Technology,ITNT2201,Principles Of Data Telecommunications,MATH3103,Math I I,13
2017/2018-Semester 1,Information Technology,ITIS3202,Database Security,ITDB3111,Project Management,4
2017/2018-Semester 1,Information Technology,ITIS3204,Course Project,ITDB3111,Project Management,4
2017/2018-Semester 1,Information Technology,ITDB3208,SQL Concept And Syntax,ITDB3111,Project Management,5
2017/2018-Semester 1,Information Technology,ITDB4102,Oracle Fundamentals,ITDB4101,Web Database Connectivity Using ASP.NET,8
2017/2018-Semester 1,Information Technology,ITDB2101,System Analysis And Design,ITMM2200,Fundamentals Of Multimedia,5
2017/2018-Semester 1,Information Technology,ITNT3111,Client Server Computing,MATH3103,Math I I,1
2017/2018-Semester 1,Information Technology,ITSE2100,Object Oriented Programming(Java),ITBS2203,E-Commerce for IT,8
2017/2018-Semester 1,Information Technology,ITMM2200,Fundamentals Of Multimedia,ITNT1204,Introduction To Networking,2
2017/2018-Semester 1,Information Technology,ITDB4101,Web Database Connectivity Using ASP.NET,ITSE4202,Graphical User Interfaces,5
2017/2018-Semester 1,Information Technology,ITSE2100,Object Oriented Programming(Java),ITDB2101,System Analysis And Design,3
2017/2018-Semester 1,Information Technology,ITNT103,Network Fundamentals II,ITSE101,Programming I,3
2017/2018-Semester 1,Information Technology,ITPJ2202,Course Project,ITDB3208,SQL Concept And Syntax,3
2017/2018-Semester 1,Information Technology,ITDB202,Structured Query Language,ITIS104,Fundamentals of Multimedia,1
2017/2018-Semester 1,Information Technology,ITSE102,Introduction to Operating Systems,ITDB201,Web Application Development I,2
2017/2018-Semester 1,Information Technology,ITSE2102,Introduction To Software Engineering,ITAD1100,Advanced IT Skills,1
2017/2018-Semester 1,Information Technology,ITSE201,Programming II,ITNT103,Network Fundamentals II,1
2017/2018-Semester 1,Information Technology,ITIS3204,Course Project,ITIS3101,Fundamentals Of Computer Security,1
2017/2018-Semester 1,Information Technology,MATH2100N,Calculus I I,CHEM2100P,General Chemistry - I Pract.,1
2017/2018-Semester 1,Information Technology,ITDB4102,Oracle Fundamentals,ITSE4102,Compiler Theory,4
2017/2018-Semester 1,Information Technology,ITSE1202,Introduction To Operating Systems,MATH1200,Calculus I,5
2017/2018-Semester 1,Information Technology,ITNT101,Computer Hardware,ITDB101,Introduction to Database,39
2017/2018-Semester 1,Information Technology,ITNT101,Computer Hardware,ITIS101,Fundamentals of Information Technology,37
2017/2018-Semester 1,Information Technology,ITAD1100,Advanced IT Skills,ITSE2100,Object Oriented Programming(Java),1
2017/2018-Semester 1,Information Technology,ITIS3202,Database Security,ITIS3102,Introduction To Cryptography And Security Risk Management,5
2017/2018-Semester 1,Information Technology,ITNT2201,Principles Of Data Telecommunications,MATH1200,Calculus I,7
2017/2018-Semester 1,Information Technology,ITDB2101,System Analysis And Design,ITBS2203,E-Commerce for IT,13
2017/2018-Semester 1,Information Technology,MATH2200,Discrete Structure,ITBS2203,E-Commerce for IT,2
2017/2018-Semester 1,Information Technology,ITMM2200,Fundamentals Of Multimedia,ITBS2203,E-Commerce for IT,11
2017/2018-Semester 1,Information Technology,MATH4130,Probability & Statistics,EECP3281,Unix System Administration (Linux),4
2017/2018-Semester 1,Information Technology,ITIS3102,Introduction To Cryptography And Security Risk Management,MATH2200,Discrete Structure,8
2017/2018-Semester 1,Information Technology,MATH3103,Math I I,ITMM2200,Fundamentals Of Multimedia,20
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITSE2102,Introduction To Software Engineering,6
2017/2018-Semester 1,Information Technology,ITSE2102,Introduction To Software Engineering,ITIS3102,Introduction To Cryptography And Security Risk Management,1
2017/2018-Semester 1,Information Technology,ITIS104,Fundamentals of Multimedia,ITNT101,Computer Hardware,1
2017/2018-Semester 1,Information Technology,ITSE4202,Graphical User Interfaces,ITSE4100,Formal Language And Automata Theory,14
2017/2018-Semester 1,Information Technology,ITSE4202,Graphical User Interfaces,ITSE4201,Machine And Assembly Language,11
2017/2018-Semester 1,Information Technology,ITNT3112,Networking Security And Auditing,ITIS3202,Database Security,17
2017/2018-Semester 1,Information Technology,ITIS3101,Fundamentals Of Computer Security,MATH2200,Discrete Structure,7
2017/2018-Semester 1,Information Technology,MATH2200,Discrete Structure,ITNT3111,Client Server Computing,5
2017/2018-Semester 1,Information Technology,ITSE2100,Object Oriented Programming(Java),ITNT2201,Principles Of Data Telecommunications,12
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITSE1203,Introduction To Web Technology,1
2017/2018-Semester 1,Information Technology,MATH3120N,Engineering Mathematics,EECP3281,Unix System Administration (Linux),2
2017/2018-Semester 1,Information Technology,ITIS104,Fundamentals of Multimedia,ITIS103,Web Technologies,27
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,EECP1290,Computer Programming For Engineering,25
2017/2018-Semester 1,Information Technology,ITNT103,Network Fundamentals II,ITIS103,Web Technologies,19
2017/2018-Semester 1,Information Technology,ITDB101,Introduction to Database,ITSE101,Programming I,20
2017/2018-Semester 1,Information Technology,ITSE101,Programming I,ITNT102,Network Fundamentals I,22
2017/2018-Semester 1,Information Technology,ITSE201,Programming II,ITDB202,Structured Query Language,14
2017/2018-Semester 1,Information Technology,ITDB3208,SQL Concept And Syntax,ITSE4100,Formal Language And Automata Theory,1
2017/2018-Semester 1,Information Technology,ITSE3102,Introduction To Artificial Intelligence,ITSE4100,Formal Language And Automata Theory,1
2017/2018-Semester 1,Information Technology,ITSE3101,Data Structure And Algorithms,ITDB3208,SQL Concept And Syntax,14
2017/2018-Semester 1,Information Technology,ITDB1204,Applied Database,ITSE1203,Introduction To Web Technology,2
2017/2018-Semester 1,Information Technology,ITIS104,Fundamentals of Multimedia,ITNT102,Network Fundamentals I,9
2017/2018-Semester 1,Information Technology,ITSE3204,Course Project,MATH2200,Discrete Structure,6
2017/2018-Semester 1,Information Technology,ITMM2200,Fundamentals Of Multimedia,ITNT2201,Principles Of Data Telecommunications,8
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITIS104,Fundamentals of Multimedia,2
2017/2018-Semester 1,Information Technology,EECP1290,Computer Programming For Engineering,ITAD1100,Advanced IT Skills,1
2017/2018-Semester 1,Information Technology,ITSE102,Introduction to Operating Systems,ITNT102,Network Fundamentals I,5
2017/2018-Semester 1,Information Technology,ITSE3102,Introduction To Artificial Intelligence,ITSE3101,Data Structure And Algorithms,1
2017/2018-Semester 1,Information Technology,ITNT201,Routing & Switching Essentials,ITIS104,Fundamentals of Multimedia,1
2017/2018-Semester 1,Information Technology,ITIS3102,Introduction To Cryptography And Security Risk Management,ITSE2100,Object Oriented Programming(Java),1
2017/2018-Semester 1,Information Technology,ITIS3102,Introduction To Cryptography And Security Risk Management,ITPJ2202,Course Project,1
2017/2018-Semester 1,Information Technology,ITIS3101,Fundamentals Of Computer Security,ITPJ2202,Course Project,1
2017/2018-Semester 1,Information Technology,ITDB4101,Web Database Connectivity Using ASP.NET,ITSE4201,Machine And Assembly Language,1
2017/2018-Semester 1,Information Technology,MATH2100N,Calculus I I,CHEM2100,General Chemistry - I,1
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITAD1100,Advanced IT Skills,184
2017/2018-Semester 1,Information Technology,ITNT101,Computer Hardware,ITIS103,Web Technologies,2
2017/2018-Semester 1,Information Technology,FPIT0001,IT For Foundation,MATH1103,Applied Math,17
2017/2018-Semester 1,Information Technology,FPIT0001,IT For Foundation,FPMT0001,Basic Maths,17
2017/2018-Semester 1,Information Technology,ITDB2101,System Analysis And Design,ITNT2201,Principles Of Data Telecommunications,14
2017/2018-Semester 1,Information Technology,ITDB1204,Applied Database,ITNT1204,Introduction To Networking,6
2017/2018-Semester 1,Information Technology,ITDB1204,Applied Database,ITSE1202,Introduction To Operating Systems,6
2017/2018-Semester 1,Information Technology,MATH3103,Math I I,ITDB2101,System Analysis And Design,6
2017/2018-Semester 1,Information Technology,ITDB3111,Project Management,ITSE4100,Formal Language And Automata Theory,2
2017/2018-Semester 1,Information Technology,ITSE4201,Machine And Assembly Language,ITSE4100,Formal Language And Automata Theory,11
2017/2018-Semester 1,Information Technology,ITSE2100,Object Oriented Programming(Java),ITMM2200,Fundamentals Of Multimedia,5
2017/2018-Semester 1,Information Technology,ITSE102,Introduction to Operating Systems,ITIS104,Fundamentals of Multimedia,20
2017/2018-Semester 1,Information Technology,ITSE2102,Introduction To Software Engineering,ITPJ2202,Course Project,23
2017/2018-Semester 1,Information Technology,ITIS3204,Course Project,ITIS3202,Database Security,18
2017/2018-Semester 1,Information Technology,MATH3103,Math I I,ITSE2102,Introduction To Software Engineering,25
2017/2018-Semester 1,Information Technology,ITIS103,Web Technologies,ITDB202,Structured Query Language,1
2017/2018-Semester 1,Information Technology,MATH2200,Discrete Structure,ITSE3101,Data Structure And Algorithms,10
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITDB1204,Applied Database,2
2017/2018-Semester 1,Information Technology,ITDB4101,Web Database Connectivity Using ASP.NET,ITSE4100,Formal Language And Automata Theory,4
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITSE102,Introduction to Operating Systems,1
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITNT103,Network Fundamentals II,1
2017/2018-Semester 1,Information Technology,ITBS2203,E-Commerce for IT,ITAD1100,Advanced IT Skills,1
2017/2018-Semester 1,Information Technology,ITDB1204,Applied Database,ITSE2100,Object Oriented Programming(Java),1
2017/2018-Semester 1,Information Technology,ITSE1101,Introduction To Programming,ITSE1203,Introduction To Web Technology,1
2017/2018-Semester 1,Information Technology,ITDB4102,Oracle Fundamentals,ITSE4204,Course Project,4
2017/2018-Semester 1,Information Technology,ITSY202,Network OS Administration & Security,ITDB202,Structured Query Language,9
2017/2018-Semester 1,Information Technology,ITNT201,Routing & Switching Essentials,ITDB201,Web Application Development I,8
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,MATH1102,Pure Math,9
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITDB101,Introduction to Database,54
2017/2018-Semester 1,Information Technology,MATH1102,Pure Math,ITAD1100,Advanced IT Skills,6
2017/2018-Semester 1,Information Technology,ITSE4202,Graphical User Interfaces,ITSE4102,Compiler Theory,2
2017/2018-Semester 1,Information Technology,ITAD1100,Advanced IT Skills,MATH3103,Math I I,1
2017/2018-Semester 1,Information Technology,ITBS2203,E-Commerce for IT,ITSE2102,Introduction To Software Engineering,29
2017/2018-Semester 1,Information Technology,ITBS2203,E-Commerce for IT,ITIS3102,Introduction To Cryptography And Security Risk Management,1
2017/2018-Semester 1,Information Technology,ITSE4202,Graphical User Interfaces,ITDB4102,Oracle Fundamentals,14
2017/2018-Semester 1,Information Technology,ITNT3112,Networking Security And Auditing,ITIS3204,Course Project,17
2017/2018-Semester 1,Information Technology,ITBS2203,E-Commerce for IT,ITPJ2202,Course Project,11
2017/2018-Semester 1,Information Technology,ITDB3208,SQL Concept And Syntax,ITSE3204,Course Project,10
2017/2018-Semester 1,Information Technology,ITBS2203,E-Commerce for IT,ITSE1202,Introduction To Operating Systems,3
2017/2018-Semester 1,Information Technology,ITDB2101,System Analysis And Design,ITSE1203,Introduction To Web Technology,1
2017/2018-Semester 1,Information Technology,ITDB202,Structured Query Language,ITNT103,Network Fundamentals II,2
2017/2018-Semester 1,Information Technology,ITSE3101,Data Structure And Algorithms,ITDB3111,Project Management,4
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITNT1204,Introduction To Networking,3
2017/2018-Semester 1,Information Technology,ITSE3101,Data Structure And Algorithms,ITPJ2202,Course Project,3
2017/2018-Semester 1,Information Technology,MATH1200,Calculus I,ITMM2200,Fundamentals Of Multimedia,3
2017/2018-Semester 1,Information Technology,ITNT1204,Introduction To Networking,ITSE1101,Introduction To Programming,1
2017/2018-Semester 1,Information Technology,MATH3103,Math I I,ITSE2100,Object Oriented Programming(Java),6
2017/2018-Semester 1,Information Technology,ITSE3101,Data Structure And Algorithms,ITSE3203,Advanced Operating System,3
2017/2018-Semester 1,Information Technology,ITDB4101,Web Database Connectivity Using ASP.NET,ITSE4102,Compiler Theory,5
2017/2018-Semester 1,Information Technology,MATH2100N,Calculus I I,CHEM2101,Organic Chemistry,1
2017/2018-Semester 1,Information Technology,ITSE4204,Course Project,ITDB4101,Web Database Connectivity Using ASP.NET,4
2017/2018-Semester 1,Information Technology,ITIS103,Web Technologies,ITDB101,Introduction to Database,4
2017/2018-Semester 1,Information Technology,MATH2200,Discrete Structure,ITDB3111,Project Management,7
2017/2018-Semester 1,Information Technology,ITSE3102,Introduction To Artificial Intelligence,MATH2200,Discrete Structure,3
2017/2018-Semester 1,Information Technology,ITNT101,Computer Hardware,MATH1200,Calculus I,37
2017/2018-Semester 1,Information Technology,ITIS101,Fundamentals of Information Technology,FPIT0001,IT For Foundation,3
2017/2018-Semester 1,Information Technology,ITDB101,Introduction to Database,FPIT0001,IT For Foundation,3
2017/2018-Semester 1,Information Technology,ITDB4102,Oracle Fundamentals,ITDB3111,Project Management,3
2017/2018-Semester 1,Information Technology,ITSE2102,Introduction To Software Engineering,MATH2200,Discrete Structure,4
2017/2018-Semester 1,Information Technology,MATH2200,Discrete Structure,ITIS3204,Course Project,15
2017/2018-Semester 1,Information Technology,MATH2200,Discrete Structure,ITIS3202,Database Security,16
2017/2018-Semester 1,Information Technology,EECP1290,Computer Programming For Engineering,MATH2100N,Calculus I I,10
2017/2018-Semester 1,Information Technology,ITDB3208,SQL Concept And Syntax,ITSE3102,Introduction To Artificial Intelligence,4
2017/2018-Semester 1,Information Technology,ITSE3204,Course Project,ITSE3102,Introduction To Artificial Intelligence,2
2017/2018-Semester 1,Information Technology,ITIS103,Web Technologies,ITNT102,Network Fundamentals I,7
2017/2018-Semester 1,Information Technology,ITBS2203,E-Commerce for IT,ITNT1204,Introduction To Networking,1
2017/2018-Semester 1,Information Technology,ITSE4102,Compiler Theory,ITSE4204,Course Project,4
2017/2018-Semester 1,Information Technology,ITIS101,Fundamentals of Information Technology,ITDB101,Introduction to Database,38
2017/2018-Semester 1,Information Technology,FPIT0001,IT For Foundation,MATH1102,Pure Math,29
2017/2018-Semester 1,Information Technology,ITIS3101,Fundamentals Of Computer Security,ITIS3202,Database Security,6
2017/2018-Semester 1,Information Technology,ITDB201,Web Application Development I,ITSE201,Programming II,15
2017/2018-Semester 1,Information Technology,ITPJ2202,Course Project,ITNT2201,Principles Of Data Telecommunications,4
2017/2018-Semester 1,Information Technology,ITSE2100,Object Oriented Programming(Java),ITNT3111,Client Server Computing,1
2017/2018-Semester 1,Information Technology,ITSE2100,Object Oriented Programming(Java),ITSE2102,Introduction To Software Engineering,7
2017/2018-Semester 1,Information Technology,ITSE101,Programming I,ITNT101,Computer Hardware,1
2017/2018-Semester 1,Information Technology,MATH2100N,Calculus I I,CHEM2101P,Organic Chemistry Pract.,1
2017/2018-Semester 1,Information Technology,ITSE1203,Introduction To Web Technology,BAFI2210,Financial Institutions And Services,10
2017/2018-Semester 1,Information Technology,ITSE101,Programming I,ITSE102,Introduction to Operating Systems,1
2017/2018-Semester 1,Information Technology,ITIS103,Web Technologies,ITNT201,Routing & Switching Essentials,1
2017/2018-Semester 1,Information Technology,MATH2100N,Calculus I I,EEPW2150P,Electrical Principles Pract,1
